注意（必ずお読みください）
この CSV は Claude が公式サイト等から作成した「下書き（たたき台）」です。確定データではありません。
- jan（JANコード）は信頼できる一覧が公開されておらず、誤りを避けるため原則 空欄にしています。実物のバーコードを読み取って各自で埋めてください。
- color_key（色系統）は色名から Claude が推定した目安です。実際の色味で適宜直してください。
- needs_check 列が yes の行は、特に確認が必要な箇所です。
- ファレホは公式カタログ（Catalogo 2026 R02）から番号・英語名を抽出して収録しました（Model Color / Model Air / Mecha Color / Game Color / Metal Color の単色、計666色）。note にカタログのページ番号を記載しています。
- True Metallic Metal / Game Air / Panzer Aces / Xpress Color / Premium Color / Liquid Gold は今回のカタログから確実に抽出できなかったため、シリーズ枠のみ残しています（name が「（...）」の行は取込時にスキップ。色を足すには行を複製し name と code を実物に書き換え）。
- 日本語名を取り込みたい場合は、ヘッダに name_ja 列を足し、各行に日本語名を書いてください（任意）。空欄や列なしの場合は英語名で表示します。
- name_ja（日本語名）は、英語名をきれいにカタカナ化できた色にだけ自動で入れた「参考の読み」です。公式の日本語名ではありません。固有色名を含むものは空欄（英語名で表示）にしています。公式名が分かるものは上書きしてください。
- Game Air（76.xxx・51色）は CC298 Game Air R02 の対応表から追加しました。
- Gaahleri（84色）は公式サイトの商品ページ（色見本・日本語名つき）から収録しました。hexは色見本からの目安、日本語名は公式表記です。JANは未収録。
- 採番規則：Model Color=70.xxx / Model Air=71.xxx / Mecha Color=69.xxx / Game Color=72.xxx / Game Air=72.7xx中心 / Metal Color=77.7xx / Panzer Aces=70.3xx / True Metallic Metal・Xpress Color・Premium Color・Liquid Gold=手元のボトルで要確認

maker,series,name,name_ja,code,jan,color_key,hex,needs_check,note
Vallejo,Game Air,Pale Flesh,ペールフレッシュ,76.003,,brown,#e1a17b,no,CC298 Game Air R02
Vallejo,Game Air,Rosy Flesh,ロージーフレッシュ,76.100,,brown,#e16f59,no,CC298 Game Air R02
Vallejo,Game Air,Athena Skin,アテナスキン,76.107,,brown,#af5444,no,CC298 Game Air R02
Vallejo,Game Air,Elf Skin Tone,エルフスキントーン,76.004,,brown,#d68849,no,CC298 Game Air R02
Vallejo,Game Air,Barbarian Skin,バーバリアンスキン,76.071,,brown,#7b5c38,no,CC298 Game Air R02
Vallejo,Game Air,Toxic Yellow,トキシックイエロー,76.109,,yellow,#edc434,no,CC298 Game Air R02
Vallejo,Game Air,Moon Yellow,ムーンイエロー,76.005,,yellow,#eea200,no,CC298 Game Air R02
Vallejo,Game Air,Sun Yellow,サンイエロー,76.006,,yellow,#f49600,no,CC298 Game Air R02
Vallejo,Game Air,Gold Yellow,ゴールドイエロー,76.007,,yellow,#ed7004,no,CC298 Game Air R02
Vallejo,Game Air,Orange Fire,オレンジファイア,76.008,,orange,#e84b0f,no,CC298 Game Air R02
Vallejo,Game Air,Bloody Red,ブラッディレッド,76.010,,red,#9e1e14,no,CC298 Game Air R02
Vallejo,Game Air,Scarlet Red,スカーレットレッド,76.012,,red,#3f120f,no,CC298 Game Air R02
Vallejo,Game Air,Nocturnal Red,ノクターナルレッド,76.111,,red,#2d1211,no,CC298 Game Air R02
Vallejo,Game Air,Squid Pink,スクイッドピンク,76.013,,pink,#b75f99,no,CC298 Game Air R02
Vallejo,Game Air,Warlord Purple,ウォーロードパープル,76.014,,purple,#5d1738,no,CC298 Game Air R02
Vallejo,Game Air,Lustful Purple,ラストフルパープル,76.114,,purple,#8966a8,no,CC298 Game Air R02
Vallejo,Game Air,Alien Purple,エイリアンパープル,76.076,,purple,#55417c,no,CC298 Game Air R02
Vallejo,Game Air,Royal Purple,ロイヤルパープル,76.016,,purple,#291d34,no,CC298 Game Air R02
Vallejo,Game Air,Midnight Purple,ミッドナイトパープル,76.116,,purple,#170b18,no,CC298 Game Air R02
Vallejo,Game Air,Ultramarine Blue,,76.022,,blue,#232341,no,CC298 Game Air R02
Vallejo,Game Air,Night Blue,ナイトブルー,76.019,,blue,#1d1a24,no,CC298 Game Air R02
Vallejo,Game Air,Sunrise Blue,サンライズブルー,76.118,,blue,#52b0d4,no,CC298 Game Air R02
Vallejo,Game Air,Electric Blue,エレクトリックブルー,76.023,,blue,#337ca4,no,CC298 Game Air R02
Vallejo,Game Air,Magic Blue,マジックブルー,76.021,,blue,#1c3f88,no,CC298 Game Air R02
Vallejo,Game Air,Imperial Blue,インペリアルブルー,76.020,,blue,#191b30,no,CC298 Game Air R02
Vallejo,Game Air,Turquoise,ターコイズ,76.024,,blue,#004a52,no,CC298 Game Air R02
Vallejo,Game Air,Abyssal Turquoise,アビサルターコイズ,76.120,,blue,#162731,no,CC298 Game Air R02
Vallejo,Game Air,Ghost Green,ゴーストグリーン,76.121,,green,#55b484,no,CC298 Game Air R02
Vallejo,Game Air,Jade Green,ジェイドグリーン,76.026,,green,#00654d,no,CC298 Game Air R02
Vallejo,Game Air,Scurvy Green,スカービーグリーン,76.027,,green,#183b33,no,CC298 Game Air R02
Vallejo,Game Air,Bile Green,バイルグリーン,76.122,,green,#d5d900,no,CC298 Game Air R02
Vallejo,Game Air,Scorpy Green,スコーピーグリーン,76.032,,green,#537b35,no,CC298 Game Air R02
Vallejo,Game Air,Angel Green,エンジェルグリーン,76.123,,green,#222c1b,no,CC298 Game Air R02
Vallejo,Game Air,Dark Green,ダークグリーン,76.028,,green,#252d22,no,CC298 Game Air R02
Vallejo,Game Air,Dead Flesh,デッドフレッシュ,76.035,,brown,#a58d46,no,CC298 Game Air R02
Vallejo,Game Air,Camouflage Green,カモフラージュグリーン,76.031,,green,#796a2d,no,CC298 Game Air R02
Vallejo,Game Air,Desert Yellow,デザートイエロー,76.063,,yellow,#7d5d2a,no,CC298 Game Air R02
Vallejo,Game Air,Earth,アース,76.062,,brown,#423118,no,CC298 Game Air R02
Vallejo,Game Air,Bronze Brown,ブロンズブラウン,76.036,,brown,#b16821,no,CC298 Game Air R02
Vallejo,Game Air,Leather Brown,レザーブラウン,76.040,,brown,#5f3d19,no,CC298 Game Air R02
Vallejo,Game Air,Beasty Brown,ビースティブラウン,76.043,,brown,#492e0c,no,CC298 Game Air R02
Vallejo,Game Air,Parasite Brown,パラサイトブラウン,76.042,,brown,#67370d,no,CC298 Game Air R02
Vallejo,Game Air,Grunge Brown,グランジブラウン,76.115,,brown,#633625,no,CC298 Game Air R02
Vallejo,Game Air,Charred Brown,チャードブラウン,76.045,,red,#2e1c10,no,CC298 Game Air R02
Vallejo,Game Air,Wolf Grey,ウルフグレー,76.047,,gray,#a7babe,no,CC298 Game Air R02
Vallejo,Game Air,Sombre Grey,ソンブルグレー,76.048,,gray,#363d43,no,CC298 Game Air R02
Vallejo,Game Air,Stonewall Grey,ストーンウォールグレー,76.049,,gray,#726d65,no,CC298 Game Air R02
Vallejo,Game Air,Neutral Grey,ニュートラルグレー,76.050,,gray,#474747,no,CC298 Game Air R02
Vallejo,Game Air,Black,ブラック,76.051,,black,#000000,no,CC298 Game Air R02
Gaahleri,Primary,Off White,オフホワイト,K009,,white,#ece9e0,no,公式サイト色見本より
Gaahleri,Primary,Gray,グレー,K010,,gray,#8d9094,no,公式サイト色見本より
Gaahleri,Primary,Shine Red,シャインレッド,K011,,red,#cf2230,no,公式サイト色見本より
Gaahleri,Primary,Orange Yellow,オレンジイエロー,K012,,orange,#f0a51e,no,公式サイト色見本より
Gaahleri,Primary,Emerald Green,エメラルドグリーン,K013,,green,#1f9e74,no,公式サイト色見本より
Gaahleri,Primary,Cobalt Blue,コバルトブルー,K014,,blue,#21338f,no,公式サイト色見本より
Gaahleri,Primary,Violet,バイオレット,K015,,purple,#6a3da0,no,公式サイト色見本より
Gaahleri,Primary,Pink,ピンク,K016,,pink,#e58aa8,no,公式サイト色見本より
Gaahleri,Primary,Russet,ラセット,K017,,red,#7d1f24,no,公式サイト色見本より
Gaahleri,Primary,Brown,ブラウン,K018,,brown,#7a2e26,no,公式サイト色見本より
Gaahleri,Primary,Dark Green,ダークグリーン,K022,,green,#2f3f33,no,公式サイト色見本より
Gaahleri,Primary,Sky Blue,スカイブルー,K023,,blue,#2aa3da,no,公式サイト色見本より
Gaahleri,Primary,Blue Gray,ブルーグレー,K024,,gray,#566069,no,公式サイト色見本より
Gaahleri,Mecha,Cool White,クールホワイト,K101,,white,#e9ebec,no,公式サイト色見本より
Gaahleri,Mecha,Bright Yellow,ブライトイエロー,K103,,yellow,#f2c521,no,公式サイト色見本より
Gaahleri,Mecha,Bright Blue,ブライトブルー,K104,,blue,#1f4fb0,no,公式サイト色見本より
Gaahleri,Mecha,Hibiscus Purple,ハイビスカスパープル,K107,,purple,#9a78c0,no,公式サイト色見本より
Gaahleri,Mecha,Titanium Slate,チタンスレート,K108,,gray,#5a626b,no,公式サイト色見本より
Gaahleri,Mecha,Phantom Gray,ファントムグレー,K109,,gray,#3a3d40,no,公式サイト色見本より
Gaahleri,Mecha,Forge Red,フォージレッド,K110,,red,#cf2326,no,公式サイト色見本より
Gaahleri,Mecha,Chestnut Red,チェスナットレッド,K112,,red,#7e2230,no,公式サイト色見本より
Gaahleri,Mecha,Azure Blue,アズールブルー,K113,,blue,#2f6fd0,no,公式サイト色見本より
Gaahleri,Mecha,Dark Azure,ダークアズール,K114,,blue,#1f3f8a,no,公式サイト色見本より
Gaahleri,Mecha,Space Blue,スペースブルー,K115,,blue,#26304f,no,公式サイト色見本より
Gaahleri,Mecha,Dark Space Blue,ダークスペースブルー,K116,,gray,#3a414e,no,公式サイト色見本より
Gaahleri,Mecha,Freedom Blue,ダムフリーブルー,K117,,blue,#2438a6,no,公式サイト色見本より
Gaahleri,Mecha,Desert Rose,デザートローズ,K118,,pink,#c98a90,no,公式サイト色見本より
Gaahleri,Mecha,Armor White,アーマーホワイト,K119,,white,#e4e6e7,no,公式サイト色見本より
Gaahleri,Mecha,Armor Gray,アーマーグレー,K120,,gray,#b8bcbf,no,公式サイト色見本より
Gaahleri,Mecha,Armor Carbon,アーマーカーボン,K121,,gray,#33373b,no,公式サイト色見本より
Gaahleri,Mecha,Dark Coral,ダークコーラル,K122,,red,#c0354c,no,公式サイト色見本より
Gaahleri,Mecha,Sunset Orange,サンセットオレンジ,K123,,orange,#f0a51e,no,公式サイト色見本より
Gaahleri,Translucent,Clear White,半透明ホワイト,KC001,,clear,#dfe2e0,no,公式サイト色見本より
Gaahleri,Translucent,Clear Black,半透明ブラック,KC002,,clear,#2a2a2c,no,公式サイト色見本より
Gaahleri,Translucent,Clear Red,半透明レッド,KC003,,clear,#c0231f,no,公式サイト色見本より
Gaahleri,Translucent,Clear Yellow,半透明イエロー,KC005,,clear,#f1c40f,no,公式サイト色見本より
Gaahleri,Translucent,Clear Green,半透明グリーン,KC006,,clear,#2f9e74,no,公式サイト色見本より
Gaahleri,Translucent,Clear Blue,半透明ブルー,KC008,,clear,#2f7fd0,no,公式サイト色見本より
Gaahleri,Translucent,Clear Purple,半透明パープル,KC009,,clear,#8a5ca8,no,公式サイト色見本より
Gaahleri,Translucent,Clear Pink,半透明ピンク,KC010,,clear,#e58aa8,no,公式サイト色見本より
